COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W42,H3000W31,H3000W32,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W42
60477,COOK,GRAVID TRAP,175,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,29,2014,COOK_29_2014,149,7/14/14,PID087889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,29,2014,COOK_29_2014,174,7/16/14,PID087928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,29,2014,COOK_29_2014,177,7/16/14,PID087930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,29,2014,COOK_29_2014,178,7/16/14,PID087931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,29,2014,COOK_29_2014,179,7/16/14,PID087932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,23,2014,COOK_23_2014,20,6/2/14,PID087960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,29,2014,COOK_29_2014,236,7/18/14,PID088011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,29,2014,COOK_29_2014,237,7/18/14,PID088013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,29,2014,COOK_29_2014,238,7/18/14,PID088014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,30,2014,COOK_30_2014,246,7/21/14,PID088020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,30,2014,COOK_30_2014,255,7/21/14,PID088038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,30,2014,COOK_30_2014,256,7/21/14,PID088040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,30,2014,COOK_30_2014,274,7/23/14,PID088055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,30,2014,COOK_30_2014,275,7/23/14,PID088056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,24,2014,COOK_24_2014,28,6/9/14,PID088061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,30,2014,COOK_30_2014,287,7/23/14,PID088068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,30,2014,COOK_30_2014,288,7/23/14,PID088070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,30,2014,COOK_30_2014,304,7/25/14,PID088096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,38,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,30,2014,COOK_30_2014,333,7/25/14,PID088116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,30,2014,COOK_30_2014,334,7/25/14,PID088118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,25,2014,COOK_25_2014,35,6/16/14,PID088144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,30,2014,COOK_30_2014,356,7/25/14,PID088148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,30,2014,COOK_30_2014,357,7/25/14,PID088149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,30,2014,COOK_30_2014,358,7/25/14,PID088151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,31,2014,COOK_31_2014,362,7/28/14,PID088163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,31,2014,COOK_31_2014,369,7/30/14,PID088171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,31,2014,COOK_31_2014,370,7/30/14,PID088174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,31,2014,COOK_31_2014,371,7/30/14,PID088177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,31,2014,COOK_31_2014,372,7/30/14,PID088179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,137,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,32,2014,COOK_32_2014,402,8/4/14,PID088224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,32,2014,COOK_32_2014,410,8/4/14,PID088231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,31,2014,COOK_31_2014,423,8/1/14,PID088242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,31,2014,COOK_31_2014,424,8/1/14,PID088244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,31,2014,COOK_31_2014,425,8/1/14,PID088246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,31,2014,COOK_31_2014,439,8/1/14,PID088260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,32,2014,COOK_32_2014,454,8/4/14,PID088273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,200,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,32,2014,COOK_32_2014,475,8/6/14,PID088287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,32,2014,COOK_32_2014,476,8/6/14,PID088288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,32,2014,COOK_32_2014,493,8/8/14,PID088318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,32,2014,COOK_32_2014,504,8/8/14,PID088326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,33,2014,COOK_33_2014,507,8/11/14,PID088328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,58,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,33,2014,COOK_33_2014,509,8/11/14,PID088329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,100,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,33,2014,COOK_33_2014,512,8/11/14,PID088332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,33,2014,COOK_33_2014,537,8/11/14,PID088350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,33,2014,COOK_33_2014,538,8/13/14,PID088351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,POSITIVE,1,-87.80451,41.58886,Culex,33,2014,COOK_33_2014,539,8/13/14,PID088353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,33,2014,COOK_33_2014,543,8/13/14,PID088356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,80,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,33,2014,COOK_33_2014,572,8/15/14,PID088384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,33,2014,COOK_33_2014,583,8/15/14,PID088391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,56,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,33,2014,COOK_33_2014,588,8/15/14,PID088392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,26,2014,COOK_26_2014,60,6/23/14,PID088404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,34,2014,COOK_34_2014,612,8/18/14,PID088410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.790546,41.580589,Culex,34,2014,COOK_34_2014,636,8/20/14,PID088432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,34,2014,COOK_34_2014,638,8/20/14,PID088434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.790546,41.580589,Culex,34,2014,COOK_34_2014,655,8/22/14,PID088440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,35,2014,COOK_35_2014,657,8/25/14,PID088443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,35,2014,COOK_35_2014,662,8/25/14,PID088451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,35,2014,COOK_35_2014,663,8/25/14,PID088453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,34,2014,COOK_34_2014,672,8/22/14,PID088456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,35,2014,COOK_35_2014,699,8/27/14,PID088473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.790546,41.580589,Culex,35,2014,COOK_35_2014,700,8/27/14,PID088475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,27,Female,RAMP WNV,POSITIVE,1,-87.80451,41.58886,Culex,35,2014,COOK_35_2014,701,8/27/14,PID088476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,35,2014,COOK_35_2014,741,8/29/14,PID088507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,25,Female,RAMP WNV,POSITIVE,1,-87.7697,41.5698,Culex,36,2014,COOK_36_2014,777,9/3/14,PID088530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,60,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,36,2014,COOK_36_2014,793,9/5/14,PID088544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,36,2014,COOK_36_2014,795,9/5/14,PID088545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,POSITIVE,1,-87.790546,41.580589,Culex,36,2014,COOK_36_2014,796,9/5/14,PID088546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,28,2014,COOK_28_2014,80,7/9/14,PID088547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,28,2014,COOK_28_2014,81,7/9/14,PID088555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,36,2014,COOK_36_2014,811,9/5/14,PID088559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,36,2014,COOK_36_2014,812,9/5/14,PID088561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,36,2014,COOK_36_2014,814,9/5/14,PID088562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,37,2014,COOK_37_2014,815,9/8/14,PID088564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,37,2014,COOK_37_2014,834,9/10/14,PID088576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,37,2014,COOK_37_2014,841,9/10/14,PID088580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,37,2014,COOK_37_2014,861,9/10/14,PID088594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,38,2014,COOK_38_2014,891,9/15/14,PID088615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,38,2014,COOK_38_2014,892,9/15/14,PID088616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,POSITIVE,1,-87.790546,41.580589,Culex,38,2014,COOK_38_2014,896,9/15/14,PID088619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,38,2014,COOK_38_2014,914,9/15/14,PID088628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,38,2014,COOK_38_2014,939,9/17/14,PID088643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,38,2014,COOK_38_2014,945,9/17/14,PID088648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,38,2014,COOK_38_2014,954,9/17/14,PID088660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,38,2014,COOK_38_2014,957,9/17/14,PID088661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,38,2014,COOK_38_2014,958,9/17/14,PID088663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,38,2014,COOK_38_2014,976,9/19/14,PID088668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.7697,41.5698,Culex,38,2014,COOK_38_2014,977,9/19/14,PID088670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.7282,41.5616,Culex,28,2014,COOK_28_2014,98,7/9/14,PID088671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,22,2014,COOK_22_2014,10,5/28/14,PID088749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,28,2014,COOK_28_2014,102,7/10/14,PID088754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,29,2014,COOK_29_2014,108,7/14/14,PID088759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,30,2014,COOK_30_2014,130,7/21/14,PID088784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,30,2014,COOK_30_2014,142,7/24/14,PID088792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,31,2014,COOK_31_2014,152,7/28/14,PID088800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,31,2014,COOK_31_2014,162,7/31/14,PID088807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,32,2014,COOK_32_2014,171,8/4/14,PID088813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,32,2014,COOK_32_2014,181,8/7/14,PID088817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,33,2014,COOK_33_2014,187,8/11/14,PID088821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,33,2014,COOK_33_2014,207,8/14/14,PID088835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,23,2014,COOK_23_2014,22,6/2/14,PID088842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.876167,41.709833,Culex,34,2014,COOK_34_2014,231,8/21/14,PID088847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.876167,41.709833,Culex,36,2014,COOK_36_2014,246,9/2/14,PID088856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,38,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,36,2014,COOK_36_2014,257,9/4/14,PID088866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,37,2014,COOK_37_2014,260,9/8/14,PID088868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,23,2014,COOK_23_2014,30,6/5/14,PID088886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,24,2014,COOK_24_2014,35,6/9/14,PID088906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,24,2014,COOK_24_2014,49,6/12/14,PID088921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,25,2014,COOK_25_2014,58,6/16/14,PID088931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,25,2014,COOK_25_2014,65,6/19/14,PID088935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,26,2014,COOK_26_2014,73,6/23/14,PID088941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,26,2014,COOK_26_2014,79,6/26/14,PID088947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,27,2014,COOK_27_2014,85,7/1/14,PID088956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,28,2014,COOK_28_2014,92,7/7/14,PID088960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,32,2014,COOK_32_2014,dv1013,8/7/14,PID088981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,32,2014,COOK_32_2014,dv1014,8/7/14,PID088982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2014,COOK_33_2014,dv1036,8/10/14,PID089008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2014,COOK_33_2014,dv1037,8/10/14,PID089009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2014,COOK_33_2014,dv1038,8/10/14,PID089010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
