COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W31,H1500W33,H1500W34,H3000W34
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,28,2009,COOK_28_2009,100,7/16/09,PID087667,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,28,2009,COOK_28_2009,101,7/16/09,PID087674,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,29,2009,COOK_29_2009,118,7/24/09,PID087776,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,29,2009,COOK_29_2009,121,7/24/09,PID087791,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,30,2009,COOK_30_2009,129,7/30/09,PID087826,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,22,2009,COOK_22_2009,14,6/2/09,PID087864,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,31,2009,COOK_31_2009,146,8/6/09,PID087878,0,0,0,0
60477,COOK,GRAVID TRAP,36,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,31,2009,COOK_31_2009,149,8/6/09,PID087887,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,31,2009,COOK_31_2009,150,8/6/09,PID087890,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,31,2009,COOK_31_2009,166,8/6/09,PID087916,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,31,2009,COOK_31_2009,168,8/6/09,PID087919,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,32,2009,COOK_32_2009,173,8/11/09,PID087927,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,22,2009,COOK_22_2009,18,6/2/09,PID087933,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,32,2009,COOK_32_2009,189,8/11/09,PID087946,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.790546,41.580589,Culex,22,2009,COOK_22_2009,19,6/2/09,PID087948,0,0,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,32,2009,COOK_32_2009,193,8/11/09,PID087953,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,32,2009,COOK_32_2009,203,8/11/09,PID087968,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,32,2009,COOK_32_2009,204,8/11/09,PID087970,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,32,2009,COOK_32_2009,215,8/11/09,PID087981,0,0,0,0
60477,COOK,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-87.790546,41.580589,Culex,32,2009,COOK_32_2009,246,8/13/09,PID088019,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,32,2009,COOK_32_2009,247,8/13/09,PID088025,0,0,0,0
60477,COOK,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,32,2009,COOK_32_2009,248,8/13/09,PID088027,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.790546,41.580589,Culex,33,2009,COOK_33_2009,258,8/18/09,PID088043,0,0,0,0
60477,COOK,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,33,2009,COOK_33_2009,259,8/18/09,PID088046,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.728181,41.561532,Culex,33,2009,COOK_33_2009,260,8/18/09,PID088049,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.790546,41.580589,Culex,33,2009,COOK_33_2009,284,8/18/09,PID088064,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,33,2009,COOK_33_2009,285,8/18/09,PID088065,0,0,0,0
60477,COOK,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,33,2009,COOK_33_2009,288,8/18/09,PID088069,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.728181,41.561532,Culex,33,2009,COOK_33_2009,310,8/19/09,PID088099,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,33,2009,COOK_33_2009,311,8/20/09,PID088100,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.790546,41.580589,Culex,33,2009,COOK_33_2009,316,8/20/09,PID088107,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,23,2009,COOK_23_2009,33,6/10/09,PID088111,0,0,0,0
60477,COOK,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,34,2009,COOK_34_2009,341,8/25/09,PID088128,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,34,2009,COOK_34_2009,351,8/25/09,PID088145,0,0,0,0
60477,COOK,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-87.790546,41.580589,Culex,34,2009,COOK_34_2009,352,8/25/09,PID088146,0,0,0,0
60477,COOK,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,34,2009,COOK_34_2009,365,8/25/09,PID088167,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,23,2009,COOK_23_2009,37,6/10/09,PID088172,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,34,2009,COOK_34_2009,375,8/25/09,PID088184,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.790546,41.580589,Culex,34,2009,COOK_34_2009,377,8/25/09,PID088186,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,23,2009,COOK_23_2009,38,6/10/09,PID088193,0,0,0,0
60477,COOK,GRAVID TRAP,41,Female,RAMP WNV,POSITIVE,1,-87.76966,41.5698,Culex,34,2009,COOK_34_2009,393,8/27/09,PID088208,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,34,2009,COOK_34_2009,405,8/27/09,PID088226,0,0,0,0
60477,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,34,2009,COOK_34_2009,407,8/27/09,PID088227,0,0,0,0
60477,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,35,2009,COOK_35_2009,422,9/1/09,PID088241,0,0,0,0
60477,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,35,2009,COOK_35_2009,425,9/1/09,PID088245,0,0,0,0
60477,COOK,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,35,2009,COOK_35_2009,427,9/1/09,PID088247,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,24,2009,COOK_24_2009,44,6/17/09,PID088261,0,0,0,0
60477,COOK,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,35,2009,COOK_35_2009,450,9/1/09,PID088271,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,35,2009,COOK_35_2009,459,9/1/09,PID088277,0,0,0,0
60477,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,35,2009,COOK_35_2009,461,9/1/09,PID088279,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,24,2009,COOK_24_2009,47,6/17/09,PID088282,0,0,0,0
60477,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,35,2009,COOK_35_2009,477,9/3/09,PID088289,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,24,2009,COOK_24_2009,48,6/17/09,PID088297,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,35,2009,COOK_35_2009,488,9/3/09,PID088306,0,0,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,35,2009,COOK_35_2009,490,9/3/09,PID088310,0,0,0,0
60477,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,36,2009,COOK_36_2009,505,9/8/09,PID088327,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,36,2009,COOK_36_2009,516,9/8/09,PID088335,0,0,0,0
60477,COOK,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,36,2009,COOK_36_2009,518,9/8/09,PID088338,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,36,2009,COOK_36_2009,534,9/10/09,PID088348,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,36,2009,COOK_36_2009,545,9/10/09,PID088358,0,0,0,0
60477,COOK,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,36,2009,COOK_36_2009,547,9/10/09,PID088361,0,0,0,0
60477,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,37,2009,COOK_37_2009,562,9/15/09,PID088376,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,37,2009,COOK_37_2009,571,9/15/09,PID088381,0,0,0,0
60477,COOK,GRAVID TRAP,7,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,37,2009,COOK_37_2009,573,9/15/09,PID088387,0,0,0,0
60477,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,37,2009,COOK_37_2009,589,9/15/09,PID088393,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,37,2009,COOK_37_2009,599,9/15/09,PID088401,0,0,0,0
60477,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,37,2009,COOK_37_2009,601,9/15/09,PID088406,0,0,0,0
60477,COOK,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,37,2009,COOK_37_2009,617,9/17/09,PID088415,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,37,2009,COOK_37_2009,628,9/17/09,PID088420,0,0,0,0
60477,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,37,2009,COOK_37_2009,630,9/17/09,PID088424,0,0,0,0
60477,COOK,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,38,2009,COOK_38_2009,646,9/22/09,PID088437,0,0,0,0
60477,COOK,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,25,2009,COOK_25_2009,65,6/25/09,PID088438,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,38,2009,COOK_38_2009,657,9/22/09,PID088442,0,0,0,0
60477,COOK,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,38,2009,COOK_38_2009,659,9/22/09,PID088444,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,25,2009,COOK_25_2009,66,6/25/09,PID088447,0,0,0,0
60477,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,38,2009,COOK_38_2009,675,9/22/09,PID088459,0,0,0,0
60477,COOK,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,38,2009,COOK_38_2009,687,9/22/09,PID088463,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.76966,41.5698,Culex,38,2009,COOK_38_2009,704,9/24/09,PID088477,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.728181,41.561532,Culex,38,2009,COOK_38_2009,715,9/24/09,PID088491,0,0,0,0
60477,COOK,GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,38,2009,COOK_38_2009,717,9/24/09,PID088493,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,27,2009,COOK_27_2009,91,7/7/09,PID088624,0,0,0,0
60477,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,27,2009,COOK_27_2009,92,7/7/09,PID088631,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,28,2009,COOK_28_2009,99,7/16/09,PID088677,0,0,0,0
60480,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,30,2009,COOK_30_2009,111,7/27/09,PID088763,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,30,2009,COOK_30_2009,120,7/30/09,PID088774,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,22,2009,COOK_22_2009,13,6/1/09,PID088782,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,22,2009,COOK_22_2009,19,6/4/09,PID088823,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,23,2009,COOK_23_2009,27,6/9/09,PID088873,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,24,2009,COOK_24_2009,39,6/15/09,PID088913,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,24,2009,COOK_24_2009,45,6/18/09,PID088917,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,25,2009,COOK_25_2009,50,6/22/09,PID088923,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,25,2009,COOK_25_2009,57,6/25/09,PID088929,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,26,2009,COOK_26_2009,60,6/29/09,PID088932,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,27,2009,COOK_27_2009,66,7/6/09,PID088936,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,27,2009,COOK_27_2009,73,7/9/09,PID088940,0,0,0,0
60480,COOK,GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,28,2009,COOK_28_2009,82,7/13/09,PID088953,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,29,2009,COOK_29_2009,93,7/20/09,PID088962,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1001,8/2/09,PID088969,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1002,8/2/09,PID088972,0,0,0,0
60480,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1003,8/2/09,PID088973,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1045,8/3/09,PID089014,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1074,8/5/09,PID089042,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1075,8/5/09,PID089043,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,31,2009,COOK_31_2009,dv1093,8/6/09,PID089062,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,32,2009,COOK_32_2009,dv1110,8/9/09,PID089084,0,0,0,0
60480,COOK,GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,32,2009,COOK_32_2009,dv1111,8/9/09,PID089085,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,32,2009,COOK_32_2009,dv1178,8/11/09,PID089129,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,22,2009,COOK_22_2009,dv118,6/2/09,PID089131,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2009,COOK_33_2009,dv1267,8/17/09,PID089197,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2009,COOK_33_2009,dv1280,8/18/09,PID089213,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2009,COOK_33_2009,dv1299,8/19/09,PID089220,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,22,2009,COOK_22_2009,dv130,6/4/09,PID089222,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,33,2009,COOK_33_2009,dv1311,8/20/09,PID089242,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2009,COOK_34_2009,dv1328,8/23/09,PID089251,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2009,COOK_34_2009,dv1329,8/23/09,PID089252,0,0,0,0
60480,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2009,COOK_34_2009,dv1330,8/23/09,PID089256,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2009,COOK_34_2009,dv1372,8/25/09,PID089285,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2009,COOK_34_2009,dv1389,8/26/09,PID089291,0,0,0,0
60480,COOK,GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2009,COOK_35_2009,dv1414,8/30/09,PID089314,0,0,0,0
60480,COOK,GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2009,COOK_35_2009,dv1415,8/30/09,PID089316,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2009,COOK_23_2009,dv144,6/7/09,PID089336,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2009,COOK_35_2009,dv1445,9/3/09,PID089340,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2009,COOK_23_2009,dv145,6/7/09,PID089345,0,0,0,0
60480,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,36,2009,COOK_36_2009,dv1454,9/7/09,PID089347,0,0,0,0
60480,COOK,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2009,COOK_23_2009,dv146,6/7/09,PID089357,0,0,0,0
60480,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,37,2009,COOK_37_2009,dv1501,9/13/09,PID089382,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,38,2009,COOK_38_2009,dv1542,9/20/09,PID089404,0,0,0,0
60480,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,38,2009,COOK_38_2009,dv1543,9/20/09,PID089405,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2009,COOK_23_2009,dv184,6/8/09,PID089500,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2009,COOK_23_2009,dv201,6/9/09,PID089547,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2009,COOK_23_2009,dv206,6/10/09,PID089555,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv222,6/14/09,PID089586,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv223,6/14/09,PID089587,0,0,0,0
60480,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv224,6/14/09,PID089589,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv260,6/15/09,PID089653,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv282,6/17/09,PID089674,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv283,6/17/09,PID089675,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2009,COOK_24_2009,dv300,6/18/09,PID089695,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv315,6/21/09,PID089713,0,0,0,0
60480,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv316,6/21/09,PID089716,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv375,6/22/09,PID089773,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv399,6/24/09,PID089807,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv400,6/24/09,PID089810,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv438,6/25/09,PID089849,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv439,6/25/09,PID089850,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv440,6/25/09,PID089853,0,0,0,0
60480,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2009,COOK_25_2009,dv467,6/25/09,PID089900,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2009,COOK_26_2009,dv520,6/29/09,PID089974,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2009,COOK_26_2009,dv533,6/30/09,PID089994,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2009,COOK_26_2009,dv534,6/30/09,PID089997,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2009,COOK_26_2009,dv550,7/1/09,PID090018,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2009,COOK_26_2009,dv555,7/2/09,PID090019,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2009,COOK_26_2009,dv556,7/2/09,PID090020,0,0,0,0
