COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W31,H1500W33,H1500W36,H1500W38,H1500W39,H3000W30,H3000W31,H3000W33,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40
60644,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,27,2008,COOK_27_2008,24410,7/1/08,PID132143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,27,2008,COOK_27_2008,24411,7/1/08,PID132144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,27,2008,COOK_27_2008,24412,7/1/08,PID132145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,28,2008,COOK_28_2008,24492,7/8/08,PID132146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,28,2008,COOK_28_2008,24493,7/8/08,PID132147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,29,2008,COOK_29_2008,24628,7/15/08,PID132148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,29,2008,COOK_29_2008,24630,7/15/08,PID132149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,30,2008,COOK_30_2008,24794,7/23/08,PID132150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,31,2008,COOK_31_2008,24950,7/29/08,PID132151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,33,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,31,2008,COOK_31_2008,24951,7/29/08,PID132152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,31,2008,COOK_31_2008,24952,7/29/08,PID132153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,32,2008,COOK_32_2008,25090,8/6/08,PID132154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,32,2008,COOK_32_2008,25091,8/6/08,PID132155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,32,2008,COOK_32_2008,25092,8/5/08,PID132156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,32,2008,COOK_32_2008,25093,8/6/08,PID132157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,33,2008,COOK_33_2008,25300,8/12/08,PID132158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,33,2008,COOK_33_2008,25301,8/12/08,PID132159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,33,2008,COOK_33_2008,25302,8/12/08,PID132160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,34,2008,COOK_34_2008,25490,8/19/08,PID132161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,34,2008,COOK_34_2008,25492,8/19/08,PID132162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,33,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,34,2008,COOK_34_2008,25494,8/21/08,PID132163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,34,2008,COOK_34_2008,25495,8/20/08,PID132164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,35,2008,COOK_35_2008,25742,8/26/08,PID132165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,35,2008,COOK_35_2008,25745,8/26/08,PID132166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,17,Female,PCRWNV,POSITIVE,1,-87.7647,41.8738,Culex,36,2008,COOK_36_2008,25878,9/3/08,PID132167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,36,2008,COOK_36_2008,25879,9/3/08,PID132168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,4,Female,PCRWNV,POSITIVE,1,-87.7647,41.8738,Culex,37,2008,COOK_37_2008,26010,9/10/08,PID132169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60644,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.7647,41.8738,Culex,37,2008,COOK_37_2008,26011,9/10/08,PID132170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,34,2008,COOK_34_2008,dv1001,8/17/08,PID039819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,34,2008,COOK_34_2008,dv1060,8/21/08,PID039869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,52,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,35,2008,COOK_35_2008,dv1104,8/24/08,PID039899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,35,2008,COOK_35_2008,dv1153,8/28/08,PID039952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,36,2008,COOK_36_2008,dv1200,9/1/08,PID039997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,37,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,36,2008,COOK_36_2008,dv1201,9/1/08,PID039998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,36,2008,COOK_36_2008,dv1224,9/3/08,PID040023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,37,2008,COOK_37_2008,dv1263,9/7/08,PID040047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,37,2008,COOK_37_2008,dv1264,9/7/08,PID040048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,37,2008,COOK_37_2008,dv1292,9/10/08,PID040063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,37,2008,COOK_37_2008,dv1312,9/11/08,PID040083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,43,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2008,COOK_25_2008,dv154,6/15/08,PID040228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,25,2008,COOK_25_2008,dv196,6/19/08,PID040388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,26,2008,COOK_26_2008,dv230,6/22/08,PID040423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,26,2008,COOK_26_2008,dv275,6/25/08,PID040476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2008,COOK_27_2008,dv340,6/29/08,PID040526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2008,COOK_27_2008,dv341,6/29/08,PID040527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2008,COOK_27_2008,dv342,6/29/08,PID040528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2008,COOK_27_2008,dv343,6/29/08,PID040529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,27,2008,COOK_27_2008,dv367,7/1/08,PID040560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,22,2008,COOK_22_2008,dv41,5/26/08,PID040586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2008,COOK_28_2008,dv422,7/6/08,PID040594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2008,COOK_28_2008,dv423,7/6/08,PID040595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2008,COOK_28_2008,dv459,7/8/08,PID040635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,28,2008,COOK_28_2008,dv489,7/9/08,PID040662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2008,COOK_29_2008,dv547,7/13/08,PID040710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2008,COOK_29_2008,dv548,7/13/08,PID040712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2008,COOK_29_2008,dv549,7/13/08,PID040714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,29,2008,COOK_29_2008,dv582,7/16/08,PID040734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,30,2008,COOK_30_2008,dv629,7/20/08,PID040764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,30,2008,COOK_30_2008,dv630,7/20/08,PID040765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,23,2008,COOK_23_2008,dv66,6/1/08,PID040794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,30,2008,COOK_30_2008,dv662,7/23/08,PID040798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,23,2008,COOK_23_2008,dv71,6/4/08,PID040833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,31,2008,COOK_31_2008,dv712,7/27/08,PID040837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,31,2008,COOK_31_2008,dv745,7/30/08,PID040870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,32,2008,COOK_32_2008,dv800,8/3/08,PID040909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,32,2008,COOK_32_2008,dv801,8/3/08,PID040910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,32,2008,COOK_32_2008,dv842,8/5/08,PID040948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,32,2008,COOK_32_2008,dv873,8/7/08,PID040978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,33,2008,COOK_33_2008,dv907,8/10/08,PID041007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.82575,41.8755,Culex,33,2008,COOK_33_2008,dv946,8/13/08,PID041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.82575,41.8755,Culex,24,2008,COOK_24_2008,dv99,6/8/08,PID041085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,28,2008,DUPAGE_28_2008,1169,7/10/08,PID056354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,29,2008,DUPAGE_29_2008,1236,7/17/08,PID056358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,34,2008,DUPAGE_34_2008,1495,8/21/08,PID056366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,36,2008,DUPAGE_36_2008,1633,9/2/08,PID056371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,22,2008,DUPAGE_22_2008,456,5/27/08,PID056398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.97725,41.87746,Culex,22,2008,DUPAGE_22_2008,503,5/27/08,PID056403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,22,2008,DUPAGE_22_2008,548,5/29/08,PID056406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,23,2008,DUPAGE_23_2008,607,6/2/08,PID056409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-87.97725,41.87746,Culex,23,2008,DUPAGE_23_2008,648,6/2/08,PID056411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,23,2008,DUPAGE_23_2008,694,6/5/08,PID056414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,24,2008,DUPAGE_24_2008,764,6/9/08,PID056418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.97725,41.87746,Culex,24,2008,DUPAGE_24_2008,797,6/9/08,PID056422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,24,2008,DUPAGE_24_2008,829,6/12/08,PID056425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,25,2008,DUPAGE_25_2008,887,6/16/08,PID056428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60181,DUPAGE,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.97725,41.87746,Culex,25,2008,DUPAGE_25_2008,924,6/19/08,PID056431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,24,2008,COOK_24_2008,24142,6/11/08,PID120064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,25,2008,COOK_25_2008,24205,6/17/08,PID120065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,25,2008,COOK_25_2008,24206,6/17/08,PID120066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,25,2008,COOK_25_2008,24269,6/17/08,PID120067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,26,2008,COOK_26_2008,24304,6/25/08,PID120068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,26,2008,COOK_26_2008,24305,6/24/08,PID120069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,26,2008,COOK_26_2008,24306,6/24/08,PID120070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,26,2008,COOK_26_2008,24307,6/24/08,PID120071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,27,2008,COOK_27_2008,24406,7/1/08,PID120072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,27,2008,COOK_27_2008,24407,7/1/08,PID120073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,28,2008,COOK_28_2008,24490,7/9/08,PID120074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,28,2008,COOK_28_2008,24491,7/8/08,PID120075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,29,2008,COOK_29_2008,24623,7/17/08,PID120076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,29,2008,COOK_29_2008,24626,7/15/08,PID120077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,29,2008,COOK_29_2008,24629,7/17/08,PID120078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,31,2008,COOK_31_2008,24948,7/29/08,PID120079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,31,2008,COOK_31_2008,24949,7/29/08,PID120080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,32,2008,COOK_32_2008,25088,8/5/08,PID120081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,32,2008,COOK_32_2008,25089,8/5/08,PID120082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,33,2008,COOK_33_2008,25298,8/12/08,PID120083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,33,2008,COOK_33_2008,25299,8/13/08,PID120084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,34,2008,COOK_34_2008,25488,8/19/08,PID120085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,21,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,34,2008,COOK_34_2008,25631,8/21/08,PID120086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,35,2008,COOK_35_2008,25739,8/26/08,PID120087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,35,2008,COOK_35_2008,25740,8/26/08,PID120088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,35,2008,COOK_35_2008,25741,8/27/08,PID120089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,36,2008,COOK_36_2008,25873,9/3/08,PID120090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,36,2008,COOK_36_2008,25874,9/3/08,PID120091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,36,2008,COOK_36_2008,25875,9/3/08,PID120092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60624,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.7159,41.8816,Culex,37,2008,COOK_37_2008,26008,9/9/08,PID120093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.086,41.8846,Culex,28,2008,DUPAGE_28_2008,1166,7/10/08,PID057932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-88.086,41.8846,Culex,34,2008,DUPAGE_34_2008,1491,8/21/08,PID058061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.086,41.8846,Culex,35,2008,DUPAGE_35_2008,1536,8/25/08,PID058076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.086,41.8846,Culex,35,2008,DUPAGE_35_2008,1569,8/25/08,PID058089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-88.086,41.8846,Culex,36,2008,DUPAGE_36_2008,1625,9/2/08,PID058109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-88.086,41.8846,Culex,38,2008,DUPAGE_38_2008,1792,9/18/08,PID058154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60187,DUPAGE,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-88.086,41.8846,Culex,22,2008,DUPAGE_22_2008,448,5/27/08,PID058282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
