COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W12,H1500W28,H1500W29,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W40,H1500W41,H1500W45,H3000W12,H3000W27,H3000W28,H3000W29,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41
60609,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.66,41.82,Culex,37,2012,COOK_37_2012,35169,9/12/12,PID112897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60609,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.66,41.82,Culex,37,2012,COOK_37_2012,35170,9/12/12,PID112898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60609,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.642876,41.803404,Culex,37,2012,COOK_37_2012,35173,9/12/12,PID112899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.642876,41.803404,Culex,37,2012,COOK_37_2012,35174,9/12/12,PID112900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.647594,41.794297,Culex,37,2012,COOK_37_2012,35175,9/12/12,PID112901,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.647594,41.794297,Culex,37,2012,COOK_37_2012,35176,9/12/12,PID112902,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.66,41.82,Culex,38,2012,COOK_38_2012,35259,9/18/12,PID112903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60609,COOK,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,-87.642876,41.803404,Culex,38,2012,COOK_38_2012,35264,9/18/12,PID112904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.647594,41.794297,Culex,38,2012,COOK_38_2012,35266,9/18/12,PID112905,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.675144,41.823184,Culex,38,2012,COOK_38_2012,35267,9/19/12,PID112906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60609,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.675144,41.823184,Culex,38,2012,COOK_38_2012,35268,9/19/12,PID112907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,23,2012,COOK_23_2012,32919,6/6/12,PID113838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,23,2012,COOK_23_2012,32920,6/6/12,PID113839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,24,2012,COOK_24_2012,32984,6/13/12,PID113840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,25,2012,COOK_25_2012,33081,6/20/12,PID113841,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,25,2012,COOK_25_2012,33082,6/19/12,PID113842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,25,2012,COOK_25_2012,33083,6/20/12,PID113843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,26,2012,COOK_26_2012,33241,6/27/12,PID113844,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,26,2012,COOK_26_2012,33243,6/26/12,PID113845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,27,2012,COOK_27_2012,33379,7/3/12,PID113846,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,19,Female,PCRWNV,POSITIVE,1,-87.696013,41.868266,Culex,27,2012,COOK_27_2012,33380,7/3/12,PID113847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,27,2012,COOK_27_2012,33381,7/3/12,PID113848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,28,2012,COOK_28_2012,33577,7/11/12,PID113849,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,28,2012,COOK_28_2012,33578,7/10/12,PID113850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,28,2012,COOK_28_2012,33579,7/10/12,PID113851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,28,2012,COOK_28_2012,33580,7/10/12,PID113852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,29,2012,COOK_29_2012,33800,7/17/12,PID113853,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,29,2012,COOK_29_2012,33801,7/17/12,PID113854,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,29,2012,COOK_29_2012,33802,7/17/12,PID113855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,29,2012,COOK_29_2012,33803,7/18/12,PID113856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,29,2012,COOK_29_2012,33804,7/17/12,PID113857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,29,2012,COOK_29_2012,33805,7/17/12,PID113858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,29,2012,COOK_29_2012,33806,7/18/12,PID113859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,30,2012,COOK_30_2012,34013,7/24/12,PID113860,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,30,2012,COOK_30_2012,34014,7/24/12,PID113861,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.689162,41.891419,Culex,30,2012,COOK_30_2012,34015,7/24/12,PID113862,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,-87.689162,41.891419,Culex,30,2012,COOK_30_2012,34016,7/24/12,PID113863,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,30,2012,COOK_30_2012,34017,7/25/12,PID113864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,19,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,30,2012,COOK_30_2012,34018,7/25/12,PID113865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,30,2012,COOK_30_2012,34019,7/25/12,PID113866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,30,2012,COOK_30_2012,34020,7/25/12,PID113867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,42,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,30,2012,COOK_30_2012,34075,7/24/12,PID113868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,30,2012,COOK_30_2012,34076,7/24/12,PID113869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,9,Female,PCRWNV,POSITIVE,1,-87.689162,41.891419,Culex,31,2012,COOK_31_2012,34246,7/31/12,PID113870,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,31,2012,COOK_31_2012,34247,8/1/12,PID113871,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,31,2012,COOK_31_2012,34248,7/31/12,PID113872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,31,2012,COOK_31_2012,34249,8/1/12,PID113873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,32,2012,COOK_32_2012,34450,8/7/12,PID113874,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,32,2012,COOK_32_2012,34452,8/7/12,PID113875,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,32,2012,COOK_32_2012,34455,8/7/12,PID113876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,32,2012,COOK_32_2012,34456,8/7/12,PID113877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,32,2012,COOK_32_2012,34457,8/7/12,PID113878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,33,2012,COOK_33_2012,34682,8/15/12,PID113879,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,33,2012,COOK_33_2012,34683,8/14/12,PID113880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,33,2012,COOK_33_2012,34684,8/14/12,PID113881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,34,2012,COOK_34_2012,34791,8/22/12,PID113882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,34,2012,COOK_34_2012,34792,8/22/12,PID113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,35,2012,COOK_35_2012,34984,8/28/12,PID113884,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,35,2012,COOK_35_2012,34985,8/29/12,PID113885,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,35,2012,COOK_35_2012,34986,8/28/12,PID113886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,35,2012,COOK_35_2012,34987,8/28/12,PID113887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,POSITIVE,1,-87.689162,41.891419,Culex,36,2012,COOK_36_2012,35035,9/5/12,PID113888,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.696013,41.868266,Culex,36,2012,COOK_36_2012,35036,9/5/12,PID113889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60612,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,37,2012,COOK_37_2012,35150,9/12/12,PID113890,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,38,2012,COOK_38_2012,35235,9/18/12,PID113891,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60612,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.689162,41.891419,Culex,38,2012,COOK_38_2012,35236,9/18/12,PID113892,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,23,2012,COOK_23_2012,32916,6/6/12,PID114310,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,24,2012,COOK_24_2012,32960,6/13/12,PID114311,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,25,2012,COOK_25_2012,33058,6/20/12,PID114312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,25,2012,COOK_25_2012,33066,6/20/12,PID114313,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,26,2012,COOK_26_2012,33192,6/26/12,PID114314,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,27,2012,COOK_27_2012,33313,7/5/12,PID114315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,27,2012,COOK_27_2012,33314,7/3/12,PID114316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,27,2012,COOK_27_2012,33339,7/3/12,PID114317,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,28,2012,COOK_28_2012,33523,7/11/12,PID114318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,28,2012,COOK_28_2012,33541,7/11/12,PID114319,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,28,2012,COOK_28_2012,33542,7/10/12,PID114320,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,28,2012,COOK_28_2012,33543,7/10/12,PID114321,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,29,2012,COOK_29_2012,33717,7/17/12,PID114322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,21,Female,PCRWNV,POSITIVE,1,-87.646889,41.961944,Culex,29,2012,COOK_29_2012,33718,7/17/12,PID114323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,29,2012,COOK_29_2012,33758,7/18/12,PID114324,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,29,2012,COOK_29_2012,33759,7/18/12,PID114325,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,30,2012,COOK_30_2012,33964,7/24/12,PID114326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,30,2012,COOK_30_2012,33965,7/24/12,PID114327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,30,2012,COOK_30_2012,33981,7/25/12,PID114328,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,30,2012,COOK_30_2012,33982,7/24/12,PID114329,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,30,2012,COOK_30_2012,33983,7/25/12,PID114330,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,31,2012,COOK_31_2012,34199,7/31/12,PID114331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,31,2012,COOK_31_2012,34212,7/31/12,PID114332,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,5,Female,PCRWNV,POSITIVE,1,-87.671702,41.947011,Culex,31,2012,COOK_31_2012,34213,8/1/12,PID114333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,31,2012,COOK_31_2012,34214,8/1/12,PID114334,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.671702,41.947011,Culex,31,2012,COOK_31_2012,34215,8/1/12,PID114335,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,32,2012,COOK_32_2012,34428,8/8/12,PID114336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,32,2012,COOK_32_2012,34429,8/7/12,PID114337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
60613,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.646889,41.961944,Culex,33,2012,COOK_33_2012,34588,8/14/12,PID114338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
