COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W25,H1500W26,H1500W27,H1500W28,H1500W30,H1500W32,H1500W33,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H1500W41,H1500W43,H3000W22,H3000W25,H3000W26,H3000W27,H3000W28,H3000W30,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W41,H3000W42,H3000W46
60188,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.127473,41.900928,Culex,37,2007,DUPAGE_37_2007,1690,9/10/07,PID059155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,50,Male,VECWNV,POSITIVE,1,-88.127473,41.900928,Culex,38,2007,DUPAGE_38_2007,1751,9/20/07,PID059158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,20,Male,VECWNV,POSITIVE,1,-88.127473,41.900928,Culex,38,2007,DUPAGE_38_2007,1752,9/20/07,PID059159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.127473,41.900928,Culex,22,2007,DUPAGE_22_2007,344,5/29/07,PID059179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.127473,41.900928,Culex,22,2007,DUPAGE_22_2007,398,5/31/07,PID059187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.127473,41.900928,Culex,25,2007,DUPAGE_25_2007,605,6/18/07,PID059216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.127473,41.900928,Culex,25,2007,DUPAGE_25_2007,661,6/21/07,PID059222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60188,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.127473,41.900928,Culex,26,2007,DUPAGE_26_2007,712,6/25/07,PID059227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,31,2007,COOK_31_2007,102,8/2/07,PID053797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-87.887316,41.901441,Culex,32,2007,COOK_32_2007,117,8/6/07,PID053799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,32,2007,COOK_32_2007,154,8/10/07,PID053802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,33,2007,COOK_33_2007,178,8/13/07,PID053804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,23,2007,COOK_23_2007,20,6/6/07,PID053806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,33,2007,COOK_33_2007,211,8/17/07,PID053808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,34,2007,COOK_34_2007,224,8/20/07,PID053809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,34,2007,COOK_34_2007,242,8/22/07,PID053812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,35,2007,COOK_35_2007,258,8/27/07,PID053814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,34,2007,COOK_34_2007,267,8/24/07,PID053816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,22,2007,COOK_22_2007,28,5/31/07,PID053818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,36,2007,COOK_36_2007,321,9/5/07,PID053822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,36,2007,COOK_36_2007,330,9/5/07,PID053823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,24,2007,COOK_24_2007,37,6/13/07,PID053826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,37,2007,COOK_37_2007,396,9/12/07,PID053829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,38,2007,COOK_38_2007,435,9/17/07,PID053830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,38,2007,COOK_38_2007,438,9/19/07,PID053831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,25,2007,COOK_25_2007,47,6/20/07,PID053832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,38,2007,COOK_38_2007,471,9/21/07,PID053833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,38,2007,COOK_38_2007,479,9/21/07,PID053834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,26,2007,COOK_26_2007,57,6/25/07,PID053837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,30,2007,COOK_30_2007,63,7/26/07,PID053838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,28,2007,COOK_28_2007,76,7/12/07,PID053842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,27,2007,COOK_27_2007,83,7/5/07,PID053845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,30,2007,COOK_30_2007,89,7/23/07,PID053846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60164,COOK,GRAVID TRAP,7,Female,VECWNV,NEGATIVE,0,-87.887316,41.901441,Culex,31,2007,COOK_31_2007,94,7/31/07,PID053848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,32,2007,COOK_32_2007,dv1009,8/9/07,PID066829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,24,2007,COOK_24_2007,dv101,6/10/07,PID066831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,33,2007,COOK_33_2007,dv1040,8/12/07,PID066868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.791439,41.904726,Culex,33,2007,COOK_33_2007,dv1066,8/14/07,PID066891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,34,2007,COOK_34_2007,dv1108,8/19/07,PID066941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,34,2007,COOK_34_2007,dv1109,8/19/07,PID066942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.791439,41.904726,Culex,34,2007,COOK_34_2007,dv1150,8/22/07,PID066985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,35,2007,COOK_35_2007,dv1178,8/26/07,PID067019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,35,2007,COOK_35_2007,dv1179,8/26/07,PID067021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,36,2007,COOK_36_2007,dv1242,9/3/07,PID067080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,36,2007,COOK_36_2007,dv1243,9/3/07,PID067081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.791439,41.904726,Culex,36,2007,COOK_36_2007,dv1284,9/5/07,PID067133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,53,Female,PCRWNV,POSITIVE,1,-87.791439,41.904726,Culex,37,2007,COOK_37_2007,dv1340,9/9/07,PID067190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,53,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,38,2007,COOK_38_2007,dv1420,9/16/07,PID067282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.791439,41.904726,Culex,38,2007,COOK_38_2007,dv1468,9/18/07,PID067310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,38,2007,COOK_38_2007,dv1504,9/20/07,PID067351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,25,2007,COOK_25_2007,dv162,6/17/07,PID067428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,26,2007,COOK_26_2007,dv236,6/24/07,PID067656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,48,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,27,2007,COOK_27_2007,dv314,7/1/07,PID067774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,22,2007,COOK_22_2007,dv35,5/28/07,PID067835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,27,2007,COOK_27_2007,dv385,7/5/07,PID067908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,28,2007,COOK_28_2007,dv430,7/8/07,PID067975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,29,2007,COOK_29_2007,dv540,7/15/07,PID068125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,29,2007,COOK_29_2007,dv541,7/15/07,PID068128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,29,2007,COOK_29_2007,dv594,7/18/07,PID068193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,29,2007,COOK_29_2007,dv622,7/19/07,PID068246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,23,2007,COOK_23_2007,dv64,6/3/07,PID068275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,47,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,30,2007,COOK_30_2007,dv663,7/22/07,PID068306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,30,2007,COOK_30_2007,dv743,7/26/07,PID068412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,30,2007,COOK_30_2007,dv744,7/26/07,PID068415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,31,2007,COOK_31_2007,dv802,7/29/07,PID068466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,31,2007,COOK_31_2007,dv803,7/29/07,PID068467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,32,2007,COOK_32_2007,dv935,8/5/07,PID068629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,43,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,32,2007,COOK_32_2007,dv936,8/5/07,PID068630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.791439,41.904726,Culex,32,2007,COOK_32_2007,dv974,8/7/07,PID068679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60302,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.791439,41.904726,Culex,32,2007,COOK_32_2007,dv993,8/8/07,PID068694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,29,2007,DUPAGE_29_2007,1048,7/19/07,PID043246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,29,2007,DUPAGE_29_2007,1049,7/19/07,PID043247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,30,2007,DUPAGE_30_2007,1115,7/23/07,PID043263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,30,2007,DUPAGE_30_2007,1116,7/23/07,PID043264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,30,2007,DUPAGE_30_2007,1167,7/26/07,PID043275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.087104,41.904848,Culex,30,2007,DUPAGE_30_2007,1168,7/26/07,PID043276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,31,2007,DUPAGE_31_2007,1237,7/30/07,PID043289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,28,Female,VECWNV,POSITIVE,1,-88.087104,41.904848,Culex,31,2007,DUPAGE_31_2007,1238,7/30/07,PID043291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,32,2007,DUPAGE_32_2007,1340,8/6/07,PID043310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,30,Female,VECWNV,POSITIVE,1,-88.087104,41.904848,Culex,32,2007,DUPAGE_32_2007,1341,8/6/07,PID043311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,32,2007,DUPAGE_32_2007,1398,8/9/07,PID043323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,32,2007,DUPAGE_32_2007,1399,8/9/07,PID043324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,33,2007,DUPAGE_33_2007,1455,8/13/07,PID043336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,45,Female,VECWNV,POSITIVE,1,-88.087104,41.904848,Culex,33,2007,DUPAGE_33_2007,1456,8/13/07,PID043338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,33,2007,DUPAGE_33_2007,1495,8/16/07,PID043344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,30,Female,VECWNV,POSITIVE,1,-88.087104,41.904848,Culex,33,2007,DUPAGE_33_2007,1496,8/16/07,PID043345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.087104,41.904848,Culex,34,2007,DUPAGE_34_2007,1539,8/23/07,PID043352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,34,2007,DUPAGE_34_2007,1540,8/23/07,PID043353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,35,2007,DUPAGE_35_2007,1580,8/28/07,PID043361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,35,2007,DUPAGE_35_2007,1599,8/30/07,PID043364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,25,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,36,2007,DUPAGE_36_2007,1621,9/4/07,PID043372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.087104,41.904848,Culex,36,2007,DUPAGE_36_2007,1645,9/6/07,PID043373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
