COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W28,H1500W31,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H3000W28,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W39,H3000W41
60477,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,34,2011,COOK_34_2011,712,8/22/11,PID088486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,34,2011,COOK_34_2011,713,8/22/11,PID088488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,34,2011,COOK_34_2011,714,8/22/11,PID088490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.728181,41.561532,Culex,34,2011,COOK_34_2011,715,8/22/11,PID088492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,34,2011,COOK_34_2011,737,8/24/11,PID088501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,34,2011,COOK_34_2011,738,8/24/11,PID088503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,34,2011,COOK_34_2011,739,8/24/11,PID088504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,34,2011,COOK_34_2011,740,8/24/11,PID088506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,45,Female,RAMP WNV,POSITIVE,1,-87.76966,41.5698,Culex,34,2011,COOK_34_2011,764,8/26/11,PID088520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,35,2011,COOK_35_2011,774,8/29/11,PID088527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,11,Female,RAMP WNV,POSITIVE,1,-87.80451,41.58886,Culex,34,2011,COOK_34_2011,787,8/26/11,PID088542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,14,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,34,2011,COOK_34_2011,788,8/26/11,PID088543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,19,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,35,2011,COOK_35_2011,801,8/29/11,PID088549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,26,2011,COOK_26_2011,81,6/29/11,PID088554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,35,2011,COOK_35_2011,812,8/31/11,PID088560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,35,2011,COOK_35_2011,829,8/31/11,PID088572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,35,2011,COOK_35_2011,830,8/31/11,PID088573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,35,2011,COOK_35_2011,831,8/31/11,PID088574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,35,2011,COOK_35_2011,832,8/31/11,PID088575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.790546,41.580589,Culex,36,2011,COOK_36_2011,855,9/6/11,PID088589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,36,2011,COOK_36_2011,856,9/6/11,PID088590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,36,2011,COOK_36_2011,862,9/7/11,PID088595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,36,2011,COOK_36_2011,863,9/7/11,PID088597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,9,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,36,2011,COOK_36_2011,880,9/9/11,PID088605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,36,2011,COOK_36_2011,881,9/9/11,PID088606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,37,2011,COOK_37_2011,919,9/12/11,PID088630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,37,2011,COOK_37_2011,920,9/12/11,PID088633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,5,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,37,2011,COOK_37_2011,948,9/14/11,PID088651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,22,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,37,2011,COOK_37_2011,949,9/14/11,PID088652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,30,Female,RAMP WNV,POSITIVE,1,-87.76966,41.5698,Culex,37,2011,COOK_37_2011,950,9/14/11,PID088655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.728181,41.561532,Culex,37,2011,COOK_37_2011,951,9/14/11,PID088656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,27,2011,COOK_27_2011,97,7/6/11,PID088664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,20,Female,RAMP WNV,NEGATIVE,0,-87.76966,41.5698,Culex,38,2011,COOK_38_2011,984,9/19/11,PID088672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,2,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,38,2011,COOK_38_2011,985,9/19/11,PID088673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.728181,41.561532,Culex,38,2011,COOK_38_2011,986,9/19/11,PID088674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60477,COOK,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,38,2011,COOK_38_2011,988,9/19/11,PID088675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.790546,41.580589,Culex,37,2011,COOK_37_2011,994,9/16/11,PID088681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.80451,41.58886,Culex,37,2011,COOK_37_2011,995,9/16/11,PID088684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60477,COOK,GRAVID TRAP,33,Female,RAMP WNV,POSITIVE,1,-87.728181,41.561532,Culex,37,2011,COOK_37_2011,996,9/16/11,PID088685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,29,2011,COOK_29_2011,107,7/18/11,PID088758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,29,2011,COOK_29_2011,116,7/21/11,PID088769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,30,2011,COOK_30_2011,128,7/25/11,PID088779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,30,2011,COOK_30_2011,140,7/28/11,PID088790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,31,2011,COOK_31_2011,150,8/1/11,PID088799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,34,2011,COOK_34_2011,197,8/22/11,PID088828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,37,2011,COOK_37_2011,255,9/12/11,PID088864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,25,2011,COOK_25_2011,35,6/20/11,PID088904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,25,2011,COOK_25_2011,44,6/23/11,PID088916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,22,2011,COOK_22_2011,5,6/2/11,PID088922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,26,2011,COOK_26_2011,56,6/30/11,PID088927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,27,2011,COOK_27_2011,66,7/5/11,PID088937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,23,2011,COOK_23_2011,8,6/6/11,PID088948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,27,2011,COOK_27_2011,80,7/7/11,PID088949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.876167,41.709833,Culex,28,2011,COOK_28_2011,88,7/11/11,PID088957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2011,COOK_34_2011,dv1030,8/22/11,PID089001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,34,2011,COOK_34_2011,dv1052,8/24/11,PID089018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.88511,41.73975,Culex,34,2011,COOK_34_2011,dv1053,8/24/11,PID089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2011,COOK_35_2011,dv1093,8/28/11,PID089064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2011,COOK_35_2011,dv1094,8/28/11,PID089066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.88511,41.73975,Culex,35,2011,COOK_35_2011,dv1131,8/30/11,PID089101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2011,COOK_35_2011,dv1132,8/30/11,PID089103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.88511,41.73975,Culex,35,2011,COOK_35_2011,dv1146,8/31/11,PID089109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,35,2011,COOK_35_2011,dv1157,9/1/11,PID089120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.88511,41.73975,Culex,36,2011,COOK_36_2011,dv1179,9/5/11,PID089130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.88511,41.73975,Culex,36,2011,COOK_36_2011,dv1180,9/5/11,PID089133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,36,2011,COOK_36_2011,dv1181,9/5/11,PID089135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,23,2011,COOK_23_2011,dv122,6/9/11,PID089167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,36,2011,COOK_36_2011,dv1220,9/7/11,PID089169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.88511,41.73975,Culex,36,2011,COOK_36_2011,dv1229,9/8/11,PID089174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,36,2011,COOK_36_2011,dv1230,9/8/11,PID089178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.88511,41.73975,Culex,37,2011,COOK_37_2011,dv1239,9/11/11,PID089183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,37,2011,COOK_37_2011,dv1240,9/11/11,PID089186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv127,6/12/11,PID089201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,37,2011,COOK_37_2011,dv1271,9/13/11,PID089203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,38,2011,COOK_38_2011,dv1278,9/18/11,PID089207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv128,6/12/11,PID089211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv129,6/12/11,PID089216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv130,6/12/11,PID089223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv156,6/14/11,PID089415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv167,6/16/11,PID089446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,24,2011,COOK_24_2011,dv168,6/16/11,PID089451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,53,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2011,COOK_25_2011,dv179,6/19/11,PID089488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,25,2011,COOK_25_2011,dv208,6/20/11,PID089558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv240,6/26/11,PID089618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv241,6/26/11,PID089622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv242,6/26/11,PID089623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv243,6/26/11,PID089624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv244,6/26/11,PID089626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv285,6/28/11,PID089678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv286,6/28/11,PID089681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,22,2011,COOK_22_2011,dv31,5/30/11,PID089705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv310,6/30/11,PID089707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.88511,41.73975,Culex,26,2011,COOK_26_2011,dv311,6/30/11,PID089708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv324,7/4/11,PID089727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv383,7/5/11,PID089778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv384,7/5/11,PID089779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv385,7/5/11,PID089782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv386,7/5/11,PID089786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv387,7/5/11,PID089791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv408,7/6/11,PID089821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv409,7/6/11,PID089823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv422,7/7/11,PID089833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,27,2011,COOK_27_2011,dv423,7/7/11,PID089838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv439,7/10/11,PID089851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv440,7/10/11,PID089854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv441,7/10/11,PID089857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv442,7/10/11,PID089859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,49,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv443,7/10/11,PID089861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv480,7/11/11,PID089918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv496,7/12/11,PID089941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv497,7/12/11,PID089942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv510,7/13/11,PID089967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,28,2011,COOK_28_2011,dv518,7/14/11,PID089972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,29,2011,COOK_29_2011,dv530,7/17/11,PID089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,29,2011,COOK_29_2011,dv531,7/17/11,PID089989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,29,2011,COOK_29_2011,dv532,7/17/11,PID089992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,47,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,29,2011,COOK_29_2011,dv533,7/17/11,PID089995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,29,2011,COOK_29_2011,dv600,7/19/11,PID090093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60480,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.88511,41.73975,Culex,29,2011,COOK_29_2011,dv601,7/19/11,PID090095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
