COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W28,H1500W30,H1500W31,H1500W32,H1500W33,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W24,H3000W28,H3000W30,H3000W31,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W42
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,29,2017,COOK_29_2017,dv547,7/18/17,PID084519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,29,2017,COOK_29_2017,dv557,7/19/17,PID084534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,29,2017,COOK_29_2017,dv581,7/20/17,PID084561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,29,2017,COOK_29_2017,dv582,7/21/17,PID084563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,29,2017,COOK_29_2017,dv583,7/21/17,PID084564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,22,2017,COOK_22_2017,dv62,5/30/17,PID084591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,22,2017,COOK_22_2017,dv76,5/31/17,PID084702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv805,8/7/17,PID084739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv806,8/7/17,PID084740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv826,8/7/17,PID084766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv827,8/9/17,PID084767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,22,2017,COOK_22_2017,dv84,6/1/17,PID084780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,22,2017,COOK_22_2017,dv85,6/2/17,PID084786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv863,8/9/17,PID084805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv864,8/11/17,PID084808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,32,2017,COOK_32_2017,dv865,8/11/17,PID084809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv901,8/14/17,PID084835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv902,8/14/17,PID084836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv916,8/14/17,PID084849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv917,8/15/17,PID084851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv936,8/15/17,PID084869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv955,8/16/17,PID084881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv981,8/17/17,PID084908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv982,8/18/17,PID084910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60458,COOK,GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,-87.81937,41.73735,Culex,33,2017,COOK_33_2017,dv983,8/18/17,PID084911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,22,2017,COOK_22_2017,7,6/1/17,PID084925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,23,2017,COOK_23_2017,17,6/6/17,PID084926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,24,2017,COOK_24_2017,22,6/13/17,PID084927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,24,2017,COOK_24_2017,29,6/16/17,PID084930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,31,2017,COOK_31_2017,113,8/4/17,PID084960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,32,2017,COOK_32_2017,134,8/11/17,PID084978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,33,2017,COOK_33_2017,147,8/15/17,PID084992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.703217,41.519033,Culex,33,2017,COOK_33_2017,159,8/18/17,PID085003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,34,2017,COOK_34_2017,176,8/22/17,PID085018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,34,2017,COOK_34_2017,192,8/25/17,PID085033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,35,2017,COOK_35_2017,216,9/1/17,PID085052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,44,Female,RAMP WNV,POSITIVE,1,-87.703217,41.519033,Culex,37,2017,COOK_37_2017,234,9/12/17,PID085064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60461,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.703217,41.519033,Culex,38,2017,COOK_38_2017,249,9/19/17,PID085074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,22,2017,COOK_22_2017,5,5/31/17,PID085164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,22,2017,COOK_22_2017,6,5/31/17,PID085165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,23,2017,COOK_23_2017,11,6/5/17,PID085166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,23,2017,COOK_23_2017,14,6/5/17,PID085167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,24,2017,COOK_24_2017,18,6/12/17,PID085169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,24,2017,COOK_24_2017,20,6/12/17,PID085170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,24,2017,COOK_24_2017,26,6/15/17,PID085172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,24,2017,COOK_24_2017,27,6/15/17,PID085173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,25,2017,COOK_25_2017,36,6/19/17,PID085177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,25,2017,COOK_25_2017,38,6/22/17,PID085179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,25,2017,COOK_25_2017,41,6/22/17,PID085183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,26,2017,COOK_26_2017,45,6/29/17,PID085184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,27,2017,COOK_27_2017,49,7/5/17,PID085187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,27,2017,COOK_27_2017,54,7/5/17,PID085189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,28,2017,COOK_28_2017,59,7/10/17,PID085193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,28,2017,COOK_28_2017,65,7/13/17,PID085195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,28,2017,COOK_28_2017,66,7/13/17,PID085196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,29,2017,COOK_29_2017,70,7/17/17,PID085200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.886033,41.627883,Culex,29,2017,COOK_29_2017,79,7/20/17,PID085204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,13,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,31,2017,COOK_31_2017,94,7/31/17,PID085208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,31,2017,COOK_31_2017,96,7/31/17,PID085211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,31,2017,COOK_31_2017,106,8/3/17,PID085226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,31,2017,COOK_31_2017,107,8/3/17,PID085228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,32,2017,COOK_32_2017,118,8/7/17,PID085252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.886033,41.627883,Culex,32,2017,COOK_32_2017,120,8/7/17,PID085259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,32,2017,COOK_32_2017,129,8/10/17,PID085281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,32,2017,COOK_32_2017,131,8/10/17,PID085287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,26,2017,COOK_26_2017,133,6/28/17,PID085292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,33,2017,COOK_33_2017,141,8/14/17,PID085305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,33,2017,COOK_33_2017,143,8/14/17,PID085307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,33,2017,COOK_33_2017,153,8/17/17,PID085320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.886033,41.627883,Culex,33,2017,COOK_33_2017,154,8/17/17,PID085321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.82634,41.63917,Culex,34,2017,COOK_34_2017,168,8/21/17,PID085340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,34,2017,COOK_34_2017,169,8/21/17,PID085341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,27,2017,COOK_27_2017,176,7/3/17,PID085350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.82634,41.63917,Culex,34,2017,COOK_34_2017,184,8/24/17,PID085367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,34,2017,COOK_34_2017,185,8/24/17,PID085369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,35,2017,COOK_35_2017,198,8/28/17,PID085382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,26,2017,COOK_26_2017,199,6/30/17,PID085384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,29,Female,RAMP WNV,POSITIVE,1,-87.886033,41.627883,Culex,36,2017,COOK_36_2017,219,9/6/17,PID085406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,27,2017,COOK_27_2017,235,7/5/17,PID085422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,-87.886033,41.627883,Culex,37,2017,COOK_37_2017,237,9/14/17,PID085426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,27,2017,COOK_27_2017,250,7/7/17,PID085440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,25,2017,COOK_25_2017,35,6/21/17,PID085516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,25,2017,COOK_25_2017,75,6/23/17,PID085658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60462,COOK,GRAVID TRAP,1,Female,RAMP WNV,NEGATIVE,0,-87.84433,41.63978,Culex,26,2017,COOK_26_2017,83,6/26/17,PID085678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,26,2017,COOK_26_2017,127,6/28/17,PID085762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,24,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,26,2017,COOK_26_2017,160,6/30/17,PID085779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,27,2017,COOK_27_2017,228,7/5/17,PID085800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,4,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,27,2017,COOK_27_2017,258,7/7/17,PID085812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,25,2017,COOK_25_2017,32,6/21/17,PID085830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,25,2017,COOK_25_2017,65,6/23/17,PID085913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60463,COOK,GRAVID TRAP,8,Female,RAMP WNV,NEGATIVE,0,-87.79528,41.66243,Culex,26,2017,COOK_26_2017,79,6/26/17,PID085939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60464,COOK,GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,-87.8371,41.65675,Culex,32,2017,COOK_32_2017,132,8/10/17,PID086005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60464,COOK,GRAVID TRAP,34,Female,RAMP WNV,NEGATIVE,0,-87.8371,41.65675,Culex,33,2017,COOK_33_2017,140,8/14/17,PID086010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60464,COOK,GRAVID TRAP,44,Female,RAMP WNV,NEGATIVE,0,-87.8371,41.65675,Culex,38,2017,COOK_38_2017,242,9/18/17,PID086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,26,2017,COOK_26_2017,118,6/28/17,PID086636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,26,2017,COOK_26_2017,155,6/30/17,PID086679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,27,2017,COOK_27_2017,179,7/3/17,PID086689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,27,2017,COOK_27_2017,223,7/5/17,PID086709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,24,2017,COOK_24_2017,23,6/16/17,PID086712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,27,2017,COOK_27_2017,242,7/7/17,PID086721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,25,2017,COOK_25_2017,40,6/21/17,PID086783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60465,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.815516,41.707639,Culex,25,2017,COOK_25_2017,54,6/23/17,PID086826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
